## 1.1.1
## assembly	: /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/5.Montagem-Flye/Scer2_q10_l500/assembly.fasta
## coverage	 bam0 - /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/11.Blobtools/Scer2_q10_l500_Flye/Scer2_q10_l500_Flye.bam
## taxonomy	 tax0 - /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/11.Blobtools/Scer2_q10_l500_Flye/assembly.blastn.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6	superkingdom.s.7	superkingdom.c.8	phylum.t.9	phylum.s.10	phylum.c.11	order.t.12	order.s.13	order.c.14	family.t.15	family.s.16	family.c.17	genus.t.18	genus.s.19	genus.c.20	species.t.21	species.s.22	species.c.23
contig_324	7230	0.3867	0	6.8864	undef	130338.0	0	Ascomycota	130338.0	0	Saccharomycetales	130338.0	0	Saccharomycetaceae	130338.0	0	Saccharomyces	130338.0	0	Saccharomyces cerevisiae	130338.0	0
contig_325	10423	0.3857	0	9.5536	undef	173440.0	0	Ascomycota	173440.0	0	Saccharomycetales	173440.0	0	Saccharomycetaceae	173440.0	0	Saccharomyces	173440.0	0	Saccharomyces cerevisiae	173440.0	0
contig_326	11681	0.3871	0	5.2853	undef	207429.0	0	Ascomycota	207429.0	0	Saccharomycetales	207429.0	0	Saccharomycetaceae	207429.0	0	Saccharomyces	207429.0	0	Saccharomyces cerevisiae	207429.0	0
contig_327	11092	0.3782	0	4.6683	undef	197175.0	0	Ascomycota	197175.0	0	Saccharomycetales	197175.0	0	Saccharomycetaceae	197175.0	0	Saccharomyces	197175.0	0	Saccharomyces cerevisiae	197175.0	0
contig_328	2514	0.3898	0	6.3375	undef	45445.0	0	Ascomycota	45445.0	0	Saccharomycetales	45445.0	0	Saccharomycetaceae	45445.0	0	Saccharomyces	45445.0	0	Saccharomyces cerevisiae	45445.0	0
contig_329	20928	0.3674	0	4.9484	undef	377947.0	0	Ascomycota	377947.0	0	Saccharomycetales	377947.0	0	Saccharomycetaceae	377947.0	0	Saccharomyces	377947.0	0	Saccharomyces cerevisiae	377947.0	0
contig_33	2881	0.3763	0	4.8389	undef	51010.0	0	Ascomycota	51010.0	0	Saccharomycetales	51010.0	0	Saccharomycetaceae	51010.0	0	Saccharomyces	51010.0	0	Saccharomyces cerevisiae	51010.0	0
contig_330	12771	0.3642	0	4.0545	undef	232581.0	0	Ascomycota	232581.0	0	Saccharomycetales	232581.0	0	Saccharomycetaceae	232581.0	0	Saccharomyces	232581.0	0	Saccharomyces cerevisiae	232581.0	0
contig_331	24241	0.3817	0	4.3543	undef	435217.0	0	Ascomycota	435217.0	0	Saccharomycetales	435217.0	0	Saccharomycetaceae	435217.0	0	Saccharomyces	435217.0	0	Saccharomyces cerevisiae	435217.0	0
contig_332	3551	0.4103	0	7.291	undef	64710.0	0	Ascomycota	64710.0	0	Saccharomycetales	64710.0	0	Saccharomycetaceae	64710.0	0	Saccharomyces	64710.0	0	Saccharomyces cerevisiae	64710.0	0
contig_333	11369	0.3785	0	4.5545	undef	205891.0	0	Ascomycota	205891.0	0	Saccharomycetales	205891.0	0	Saccharomycetaceae	205891.0	0	Saccharomyces	205891.0	0	Saccharomyces cerevisiae	205891.0	0
contig_334	2497	0.3869	0	7.1782	undef	44425.0	0	Ascomycota	44425.0	0	Saccharomycetales	44425.0	0	Saccharomycetaceae	44425.0	0	Saccharomyces	44425.0	0	Saccharomyces cerevisiae	44425.0	0
contig_335	7107	0.372	0	5.8847	undef	128835.0	0	Ascomycota	128835.0	0	Saccharomycetales	128835.0	0	Saccharomycetaceae	128835.0	0	Saccharomyces	128835.0	0	Saccharomyces cerevisiae	128835.0	0
contig_336	9860	0.3779	0	3.0297	undef	172883.0	0	Ascomycota	172883.0	0	Saccharomycetales	172883.0	0	Saccharomycetaceae	172883.0	0	Saccharomyces	172883.0	0	Saccharomyces cerevisiae	172883.0	0
contig_337	8207	0.3969	0	7.7653	undef	144618.0	0	Ascomycota	144618.0	0	Saccharomycetales	144618.0	0	Saccharomycetaceae	144618.0	0	Saccharomyces	144618.0	0	Saccharomyces cerevisiae	144618.0	0
contig_338	4093	0.389	0	6.3255	undef	73665.0	0	Ascomycota	73665.0	0	Saccharomycetales	73665.0	0	Saccharomycetaceae	73665.0	0	Saccharomyces	73665.0	0	Saccharomyces cerevisiae	73665.0	0
contig_339	2253	0.3972	0	6.1877	undef	39789.0	0	Ascomycota	39789.0	0	Saccharomycetales	39789.0	0	Saccharomycetaceae	39789.0	0	Saccharomyces	39789.0	0	Saccharomyces cerevisiae	39789.0	0
contig_34	4685	0.3985	0	3.8258	undef	76497.0	0	Ascomycota	76497.0	0	Saccharomycetales	76497.0	0	Saccharomycetaceae	76497.0	0	Saccharomyces	76497.0	0	Saccharomyces cerevisiae	76497.0	0
contig_340	2820	0.3979	0	6.356	undef	50836.0	0	Ascomycota	50836.0	0	Saccharomycetales	50836.0	0	Saccharomycetaceae	50836.0	0	Saccharomyces	50836.0	0	Saccharomyces cerevisiae	50836.0	0
contig_341	16561	0.3808	0	4.8102	undef	288794.0	0	Ascomycota	288794.0	0	Saccharomycetales	288794.0	0	Saccharomycetaceae	288794.0	0	Saccharomyces	288794.0	0	Saccharomyces cerevisiae	288794.0	0
contig_342	19496	0.3673	0	3.0646	undef	320217.0	0	Ascomycota	320217.0	0	Saccharomycetales	320217.0	0	Saccharomycetaceae	320217.0	0	Saccharomyces	320217.0	0	Saccharomyces cerevisiae	320217.0	0
contig_343	8764	0.4159	0	6.8173	undef	128866.0	0	Ascomycota	128866.0	0	Saccharomycetales	128866.0	0	Saccharomycetaceae	128866.0	0	Saccharomyces	128866.0	0	Saccharomyces cerevisiae	128866.0	0
contig_344	3099	0.4124	0	5.1411	undef	54644.0	0	Ascomycota	54644.0	0	Saccharomycetales	54644.0	0	Saccharomycetaceae	54644.0	0	Saccharomyces	54644.0	0	Saccharomyces cerevisiae	54644.0	0
contig_345	6404	0.3687	0	4.3538	undef	111629.0	0	Ascomycota	111629.0	0	Saccharomycetales	111629.0	0	Saccharomycetaceae	111629.0	0	Saccharomyces	111629.0	0	Saccharomyces cerevisiae	100471.0	1
contig_346	7527	0.3871	0	3.7042	undef	131802.0	0	Ascomycota	131802.0	0	Saccharomycetales	131802.0	0	Saccharomycetaceae	131802.0	0	Saccharomyces	131802.0	0	Saccharomyces cerevisiae	131802.0	0
contig_347	16256	0.3863	0	3.9204	undef	287784.0	0	Ascomycota	287784.0	0	Saccharomycetales	287784.0	0	Saccharomycetaceae	287784.0	0	Saccharomyces	287784.0	0	Saccharomyces cerevisiae	287784.0	0
contig_348	28844	0.3966	0	3.2451	undef	501732.0	0	Ascomycota	501732.0	0	Saccharomycetales	501732.0	0	Saccharomycetaceae	501732.0	0	Saccharomyces	501732.0	0	Saccharomyces cerevisiae	501732.0	0
contig_349	8545	0.3967	0	4.1952	undef	153536.0	0	Ascomycota	153536.0	0	Saccharomycetales	153536.0	0	Saccharomycetaceae	153536.0	0	Saccharomyces	153536.0	0	Saccharomyces cerevisiae	153536.0	0
contig_35	11197	0.3798	0	3.2016	undef	195956.0	0	Ascomycota	195956.0	0	Saccharomycetales	195956.0	0	Saccharomycetaceae	195956.0	0	Saccharomyces	195956.0	0	Saccharomyces cerevisiae	195956.0	0
contig_350	6599	0.3673	0	4.8287	undef	119940.0	0	Ascomycota	119940.0	0	Saccharomycetales	119940.0	0	Saccharomycetaceae	119940.0	0	Saccharomyces	119940.0	0	Saccharomyces cerevisiae	119940.0	0
contig_351	9665	0.3797	0	4.1212	undef	169369.0	0	Ascomycota	169369.0	0	Saccharomycetales	169369.0	0	Saccharomycetaceae	169369.0	0	Saccharomyces	169369.0	0	Saccharomyces cerevisiae	169369.0	0
contig_352	16711	0.3702	0	3.5753	undef	294357.0	0	Ascomycota	294357.0	0	Saccharomycetales	294357.0	0	Saccharomycetaceae	294357.0	0	Saccharomyces	294357.0	0	Saccharomyces cerevisiae	294357.0	0
contig_353	8408	0.3679	0	4.0267	undef	126392.0	0	Ascomycota	126392.0	0	Saccharomycetales	126392.0	0	Saccharomycetaceae	126392.0	0	Saccharomyces	126392.0	0	Saccharomyces cerevisiae	111572.0	1
contig_354	7223	0.4087	0	4.963	undef	127802.0	0	Ascomycota	127802.0	0	Saccharomycetales	127802.0	0	Saccharomycetaceae	127802.0	0	Saccharomyces	127802.0	0	Saccharomyces cerevisiae	127802.0	0
contig_355	16852	0.3714	0	4.0181	undef	289256.0	0	Ascomycota	289256.0	0	Saccharomycetales	289256.0	0	Saccharomycetaceae	289256.0	0	Saccharomyces	289256.0	0	Saccharomyces cerevisiae	289256.0	0
contig_356	11085	0.3987	0	3.2339	undef	196378.0	0	Ascomycota	196378.0	0	Saccharomycetales	196378.0	0	Saccharomycetaceae	196378.0	0	Saccharomyces	196378.0	0	Saccharomyces cerevisiae	196378.0	0
contig_357	5817	0.3799	0	6.1626	undef	105960.0	0	Ascomycota	105960.0	0	Saccharomycetales	105960.0	0	Saccharomycetaceae	105960.0	0	Saccharomyces	105960.0	0	Saccharomyces cerevisiae	105960.0	0
contig_358	7638	0.382	0	4.9541	undef	138379.0	0	Ascomycota	138379.0	0	Saccharomycetales	138379.0	0	Saccharomycetaceae	138379.0	0	Saccharomyces	138379.0	0	Saccharomyces cerevisiae	138379.0	0
contig_359	11476	0.3782	0	5.3798	undef	206484.0	0	Ascomycota	206484.0	0	Saccharomycetales	206484.0	0	Saccharomycetaceae	206484.0	0	Saccharomyces	206484.0	0	Saccharomyces cerevisiae	206484.0	0
contig_36	3831	0.3487	0	1.5596	undef	66649.0	0	Ascomycota	66649.0	0	Saccharomycetales	66649.0	0	Saccharomycetaceae	66649.0	0	Saccharomyces	66649.0	0	Saccharomyces cerevisiae	66649.0	0
contig_360	11514	0.4136	0	4.8431	undef	141043.0	0	Ascomycota	141043.0	0	Saccharomycetales	141043.0	0	Saccharomycetaceae	141043.0	0	Saccharomyces	141043.0	0	Saccharomyces cerevisiae	141043.0	0
contig_361	3184	0.3816	0	1.251	undef	56708.0	0	Ascomycota	56708.0	0	Saccharomycetales	56708.0	0	Saccharomycetaceae	56708.0	0	Saccharomyces	56708.0	0	Saccharomyces cerevisiae	56708.0	0
contig_362	8699	0.3615	0	3.663	undef	157470.0	0	Ascomycota	157470.0	0	Saccharomycetales	157470.0	0	Saccharomycetaceae	157470.0	0	Saccharomyces	157470.0	0	Saccharomyces cerevisiae	157470.0	0
contig_363	3007	0.3608	0	6.6231	undef	54512.0	0	Ascomycota	54512.0	0	Saccharomycetales	54512.0	0	Saccharomycetaceae	54512.0	0	Saccharomyces	54512.0	0	Saccharomyces cerevisiae	54512.0	0
contig_364	18303	0.3857	0	3.2643	undef	269790.0	0	Ascomycota	269790.0	0	Saccharomycetales	269790.0	0	Saccharomycetaceae	269790.0	0	Saccharomyces	269790.0	0	Saccharomyces cerevisiae	269790.0	0
contig_365	21186	0.3781	0	5.0762	undef	381963.0	0	Ascomycota	381963.0	0	Saccharomycetales	381963.0	0	Saccharomycetaceae	381963.0	0	Saccharomyces	381963.0	0	Saccharomyces cerevisiae	381963.0	0
contig_366	14071	0.3696	0	2.5476	undef	157025.0	0	Ascomycota	157025.0	0	Saccharomycetales	157025.0	0	Saccharomycetaceae	157025.0	0	Saccharomyces	157025.0	0	Saccharomyces cerevisiae	157025.0	0
contig_367	21425	0.386	0	5.2984	undef	385035.0	0	Ascomycota	385035.0	0	Saccharomycetales	385035.0	0	Saccharomycetaceae	385035.0	0	Saccharomyces	385035.0	0	Saccharomyces cerevisiae	385035.0	0
contig_368	25326	0.3803	0	4.0105	undef	451110.0	0	Ascomycota	451110.0	0	Saccharomycetales	451110.0	0	Saccharomycetaceae	451110.0	0	Saccharomyces	451110.0	0	Saccharomyces cerevisiae	451110.0	0
contig_369	24631	0.3905	0	4.6896	undef	438796.0	0	Ascomycota	438796.0	0	Saccharomycetales	438796.0	0	Saccharomycetaceae	438796.0	0	Saccharomyces	438796.0	0	Saccharomyces cerevisiae	438796.0	0
contig_37	4073	0.3867	0	2.9338	undef	70379.0	0	Ascomycota	70379.0	0	Saccharomycetales	70379.0	0	Saccharomycetaceae	70379.0	0	Saccharomyces	70379.0	0	Saccharomyces cerevisiae	70379.0	0
contig_370	34428	0.3762	0	3.0659	undef	611424.0	0	Ascomycota	611424.0	0	Saccharomycetales	611424.0	0	Saccharomycetaceae	611424.0	0	Saccharomyces	611424.0	0	Saccharomyces cerevisiae	611424.0	0
contig_371	16103	0.393	0	2.5972	undef	150885.0	0	Ascomycota	150885.0	0	Saccharomycetales	150885.0	0	Saccharomycetaceae	150885.0	0	Saccharomyces	150885.0	0	Saccharomyces cerevisiae	150885.0	0
contig_372	7308	0.3833	0	4.3603	undef	128429.0	0	Ascomycota	128429.0	0	Saccharomycetales	128429.0	0	Saccharomycetaceae	128429.0	0	Saccharomyces	128429.0	0	Saccharomyces cerevisiae	128429.0	0
contig_373	1118	0.4374	0	7.1254	undef	20520.0	0	Ascomycota	20520.0	0	Saccharomycetales	20520.0	0	Saccharomycetaceae	20520.0	0	Saccharomyces	20520.0	0	Saccharomyces cerevisiae	20520.0	0
contig_374	3353	0.411	0	3.5638	undef	60540.0	0	Ascomycota	60540.0	0	Saccharomycetales	60540.0	0	Saccharomycetaceae	60540.0	0	Saccharomyces	60540.0	0	Saccharomyces cerevisiae	60540.0	0
contig_375	11537	0.3866	0	3.7977	undef	204745.0	0	Ascomycota	204745.0	0	Saccharomycetales	204745.0	0	Saccharomycetaceae	204745.0	0	Saccharomyces	204745.0	0	Saccharomyces cerevisiae	204745.0	0
contig_376	7015	0.3644	0	4.2585	undef	126042.0	0	Ascomycota	126042.0	0	Saccharomycetales	126042.0	0	Saccharomycetaceae	126042.0	0	Saccharomyces	126042.0	0	Saccharomyces cerevisiae	126042.0	0
contig_377	16524	0.3877	0	4.9415	undef	300428.0	0	Ascomycota	300428.0	0	Saccharomycetales	300428.0	0	Saccharomycetaceae	300428.0	0	Saccharomyces	300428.0	0	Saccharomyces cerevisiae	300428.0	0
contig_378	7076	0.3492	0	4.5032	undef	127216.0	0	Ascomycota	127216.0	0	Saccharomycetales	127216.0	0	Saccharomycetaceae	127216.0	0	Saccharomyces	127216.0	0	Saccharomyces cerevisiae	127216.0	0
contig_379	11907	0.3829	0	4.3487	undef	215286.0	0	Ascomycota	215286.0	0	Saccharomycetales	215286.0	0	Saccharomycetaceae	215286.0	0	Saccharomyces	215286.0	0	Saccharomyces cerevisiae	215286.0	0
contig_38	2377	0.3955	0	3.3514	undef	36951.0	0	Ascomycota	36951.0	0	Saccharomycetales	36951.0	0	Saccharomycetaceae	36951.0	0	Saccharomyces	36951.0	0	Saccharomyces cerevisiae	36951.0	0
contig_380	6472	0.3793	0	3.0772	undef	86981.0	0	Ascomycota	86981.0	0	Saccharomycetales	86981.0	0	Saccharomycetaceae	86981.0	0	Saccharomyces	86981.0	0	Saccharomyces cerevisiae	86981.0	0
contig_382	12314	0.3726	0	3.3963	undef	215611.0	0	Ascomycota	215611.0	0	Saccharomycetales	215611.0	0	Saccharomycetaceae	215611.0	0	Saccharomyces	215611.0	0	Saccharomyces cerevisiae	215611.0	0
contig_383	7112	0.3919	0	3.9204	undef	125294.0	0	Ascomycota	125294.0	0	Saccharomycetales	125294.0	0	Saccharomycetaceae	125294.0	0	Saccharomyces	125294.0	0	Saccharomyces cerevisiae	125294.0	0
contig_384	12200	0.384	0	5.387	undef	224117.0	0	Ascomycota	224117.0	0	Saccharomycetales	224117.0	0	Saccharomycetaceae	224117.0	0	Saccharomyces	224117.0	0	Saccharomyces cerevisiae	224117.0	0
contig_385	15239	0.3965	0	3.2672	undef	269480.0	0	Ascomycota	269480.0	0	Saccharomycetales	269480.0	0	Saccharomycetaceae	269480.0	0	Saccharomyces	269480.0	0	Saccharomyces cerevisiae	269480.0	0
contig_386	15253	0.3855	0	1.828	undef	266599.0	0	Ascomycota	266599.0	0	Saccharomycetales	266599.0	0	Saccharomycetaceae	266599.0	0	Saccharomyces	266599.0	0	Saccharomyces cerevisiae	266599.0	0
contig_387	3590	0.3797	0	6.1023	undef	65477.0	0	Ascomycota	65477.0	0	Saccharomycetales	65477.0	0	Saccharomycetaceae	65477.0	0	Saccharomyces	65477.0	0	Saccharomyces cerevisiae	65477.0	0
contig_388	30630	0.3784	0	4.0312	undef	355729.0	0	Ascomycota	355729.0	0	Saccharomycetales	355729.0	0	Saccharomycetaceae	355729.0	0	Saccharomyces	355729.0	0	Saccharomyces cerevisiae	355729.0	0
contig_389	27172	0.3834	0	4.2511	undef	477910.0	0	Ascomycota	477910.0	0	Saccharomycetales	477910.0	0	Saccharomycetaceae	477910.0	0	Saccharomyces	477910.0	0	Saccharomyces cerevisiae	477910.0	0
contig_39	8603	0.383	0	3.4724	undef	148021.0	0	Ascomycota	148021.0	0	Saccharomycetales	148021.0	0	Saccharomycetaceae	148021.0	0	Saccharomyces	148021.0	0	Saccharomyces cerevisiae	148021.0	0
contig_390	2694	0.3537	0	8.8711	undef	47504.0	0	Ascomycota	47504.0	0	Saccharomycetales	47504.0	0	Saccharomycetaceae	47504.0	0	Saccharomyces	47504.0	0	Saccharomyces cerevisiae	47504.0	0
contig_391	20561	0.3864	0	4.843	undef	315405.0	0	Ascomycota	315405.0	0	Saccharomycetales	315405.0	0	Saccharomycetaceae	315405.0	0	Saccharomyces	315405.0	0	Saccharomyces cerevisiae	315405.0	0
contig_392	6121	0.3986	0	3.579	undef	110832.0	0	Ascomycota	110832.0	0	Saccharomycetales	110832.0	0	Saccharomycetaceae	110832.0	0	Saccharomyces	110832.0	0	Saccharomyces cerevisiae	110832.0	0
contig_393	1782	0.408	0	4.4704	undef	31456.0	0	Ascomycota	31456.0	0	Saccharomycetales	31456.0	0	Saccharomycetaceae	31456.0	0	Saccharomyces	31456.0	0	Saccharomyces cerevisiae	31456.0	0
contig_394	9066	0.3706	0	3.9541	undef	163546.0	0	Ascomycota	163546.0	0	Saccharomycetales	163546.0	0	Saccharomycetaceae	163546.0	0	Saccharomyces	163546.0	0	Saccharomyces cerevisiae	163546.0	0
contig_395	16228	0.3756	0	3.8044	undef	292822.0	0	Ascomycota	292822.0	0	Saccharomycetales	292822.0	0	Saccharomycetaceae	292822.0	0	Saccharomyces	292822.0	0	Saccharomyces cerevisiae	292822.0	0
contig_396	12773	0.376	0	3.4302	undef	231939.0	0	Ascomycota	231939.0	0	Saccharomycetales	231939.0	0	Saccharomycetaceae	231939.0	0	Saccharomyces	231939.0	0	Saccharomyces cerevisiae	231939.0	0
contig_397	8669	0.3732	0	2.9865	undef	143204.0	0	Ascomycota	143204.0	0	Saccharomycetales	143204.0	0	Saccharomycetaceae	143204.0	0	Saccharomyces	143204.0	0	Saccharomyces cerevisiae	143204.0	0
contig_398	8573	0.4076	0	4.1815	undef	152988.0	0	Ascomycota	152988.0	0	Saccharomycetales	152988.0	0	Saccharomycetaceae	152988.0	0	Saccharomyces	152988.0	0	Saccharomyces cerevisiae	152988.0	0
contig_399	3028	0.4079	0	5.2617	undef	53748.0	0	Ascomycota	53748.0	0	Saccharomycetales	53748.0	0	Saccharomycetaceae	53748.0	0	Saccharomyces	53748.0	0	Saccharomyces cerevisiae	48377.0	1
contig_4	8967	0.3565	0	3.5536	undef	146039.0	0	Ascomycota	146039.0	0	Saccharomycetales	146039.0	0	Saccharomycetaceae	146039.0	0	Saccharomyces	146039.0	0	Saccharomyces cerevisiae	146039.0	0
contig_40	2473	0.4116	0	4.0266	undef	41012.0	0	Ascomycota	36912.0	1	Saccharomycetales	36912.0	1	Saccharomycetaceae	36912.0	1	Saccharomyces	36912.0	1	Saccharomyces cerevisiae	36912.0	1
contig_400	7177	0.3787	0	4.7173	undef	125211.0	0	Ascomycota	125211.0	0	Saccharomycetales	125211.0	0	Saccharomycetaceae	125211.0	0	Saccharomyces	125211.0	0	Saccharomyces cerevisiae	125211.0	0
contig_401	16665	0.3699	0	3.9437	undef	185450.0	0	Ascomycota	185450.0	0	Saccharomycetales	185450.0	0	Saccharomycetaceae	185450.0	0	Saccharomyces	185450.0	0	Saccharomyces cerevisiae	185450.0	0
contig_402	13840	0.4018	0	4.7486	undef	230305.0	0	Ascomycota	230305.0	0	Saccharomycetales	230305.0	0	Saccharomycetaceae	230305.0	0	Saccharomyces	230305.0	0	Saccharomyces cerevisiae	230305.0	0
contig_403	24081	0.3788	0	4.5486	undef	429048.0	0	Ascomycota	429048.0	0	Saccharomycetales	429048.0	0	Saccharomycetaceae	429048.0	0	Saccharomyces	429048.0	0	Saccharomyces cerevisiae	429048.0	0
contig_404	11891	0.3923	0	3.6846	undef	213481.0	0	Ascomycota	213481.0	0	Saccharomycetales	213481.0	0	Saccharomycetaceae	213481.0	0	Saccharomyces	213481.0	0	Saccharomyces cerevisiae	213481.0	0
contig_405	12302	0.3786	0	3.3997	undef	218832.0	0	Ascomycota	218832.0	0	Saccharomycetales	218832.0	0	Saccharomycetaceae	218832.0	0	Saccharomyces	218832.0	0	Saccharomyces cerevisiae	218832.0	0
contig_406	25189	0.3983	0	4.2695	undef	417669.0	0	Ascomycota	417669.0	0	Saccharomycetales	417669.0	0	Saccharomycetaceae	417669.0	0	Saccharomyces	417669.0	0	Saccharomyces cerevisiae	417669.0	0
contig_407	7741	0.3841	0	3.0873	undef	135504.0	0	Ascomycota	135504.0	0	Saccharomycetales	135504.0	0	Saccharomycetaceae	135504.0	0	Saccharomyces	135504.0	0	Saccharomyces cerevisiae	135504.0	0
contig_408	6056	0.4032	0	3.9463	undef	104532.0	0	Ascomycota	104532.0	0	Saccharomycetales	104532.0	0	Saccharomycetaceae	104532.0	0	Saccharomyces	104532.0	0	Saccharomyces cerevisiae	104532.0	0
contig_409	6041	0.4029	0	4.9451	undef	80412.0	0	Ascomycota	80412.0	0	Saccharomycetales	80412.0	0	Saccharomycetaceae	80412.0	0	Saccharomyces	80412.0	0	Saccharomyces cerevisiae	80412.0	0
contig_41	3757	0.3846	0	6.3611	undef	67230.0	0	Ascomycota	67230.0	0	Saccharomycetales	67230.0	0	Saccharomycetaceae	67230.0	0	Saccharomyces	67230.0	0	Saccharomyces cerevisiae	67230.0	0
contig_410	15900	0.3972	0	4.7597	undef	282930.0	0	Ascomycota	282930.0	0	Saccharomycetales	282930.0	0	Saccharomycetaceae	282930.0	0	Saccharomyces	282930.0	0	Saccharomyces cerevisiae	282930.0	0
contig_411	6606	0.3825	0	4.8236	undef	116577.0	0	Ascomycota	116577.0	0	Saccharomycetales	116577.0	0	Saccharomycetaceae	116577.0	0	Saccharomyces	116577.0	0	Saccharomyces cerevisiae	116577.0	0
contig_412	14612	0.3844	0	4.4978	undef	251462.0	0	Ascomycota	251462.0	0	Saccharomycetales	251462.0	0	Saccharomycetaceae	251462.0	0	Saccharomyces	251462.0	0	Saccharomyces cerevisiae	251462.0	0
contig_413	6654	0.37	0	5.0881	undef	121342.0	0	Ascomycota	121342.0	0	Saccharomycetales	121342.0	0	Saccharomycetaceae	121342.0	0	Saccharomyces	121342.0	0	Saccharomyces cerevisiae	121342.0	0
contig_414	28114	0.372	0	4.0378	undef	506304.0	0	Ascomycota	506304.0	0	Saccharomycetales	506304.0	0	Saccharomycetaceae	506304.0	0	Saccharomyces	506304.0	0	Saccharomyces cerevisiae	506304.0	0
contig_415	2728	0.3831	0	4.3802	undef	47019.0	0	Ascomycota	47019.0	0	Saccharomycetales	47019.0	0	Saccharomycetaceae	47019.0	0	Saccharomyces	47019.0	0	Saccharomyces cerevisiae	47019.0	0
contig_416	7457	0.4071	0	4.5402	undef	110633.0	0	Ascomycota	110633.0	0	Saccharomycetales	110633.0	0	Saccharomycetaceae	110633.0	0	Saccharomyces	110633.0	0	Saccharomyces cerevisiae	110633.0	0
contig_417	3446	0.3775	0	4.6235	undef	50304.0	0	Ascomycota	50304.0	0	Saccharomycetales	50304.0	0	Saccharomycetaceae	50304.0	0	Saccharomyces	50304.0	0	Saccharomyces cerevisiae	50304.0	0
contig_418	9359	0.368	0	5.1071	undef	169305.0	0	Ascomycota	169305.0	0	Saccharomycetales	169305.0	0	Saccharomycetaceae	169305.0	0	Saccharomyces	169305.0	0	Saccharomyces cerevisiae	169305.0	0
contig_419	21712	0.3835	0	3.2104	undef	383977.0	0	Ascomycota	383977.0	0	Saccharomycetales	383977.0	0	Saccharomycetaceae	383977.0	0	Saccharomyces	383977.0	0	Saccharomyces cerevisiae	383977.0	0
contig_42	7373	0.3591	0	4.5919	undef	131655.0	0	Ascomycota	131655.0	0	Saccharomycetales	131655.0	0	Saccharomycetaceae	131655.0	0	Saccharomyces	131655.0	0	Saccharomyces cerevisiae	131655.0	0
contig_420	10480	0.4321	0	2.8505	undef	184852.0	0	Ascomycota	184852.0	0	Saccharomycetales	184852.0	0	Saccharomycetaceae	184852.0	0	Saccharomyces	184852.0	0	Saccharomyces cerevisiae	184852.0	0
contig_421	3881	0.3698	0	4.6184	undef	70450.0	0	Ascomycota	70450.0	0	Saccharomycetales	70450.0	0	Saccharomycetaceae	70450.0	0	Saccharomyces	70450.0	0	Saccharomyces cerevisiae	70450.0	0
contig_422	27613	0.3917	0	3.7504	undef	439000.0	0	Ascomycota	439000.0	0	Saccharomycetales	439000.0	0	Saccharomycetaceae	439000.0	0	Saccharomyces	439000.0	0	Saccharomyces cerevisiae	439000.0	0
contig_423	24910	0.3718	0	3.5977	undef	443342.0	0	Ascomycota	443342.0	0	Saccharomycetales	443342.0	0	Saccharomycetaceae	443342.0	0	Saccharomyces	443342.0	0	Saccharomyces cerevisiae	443342.0	0
contig_424	2366	0.3686	0	8.4174	undef	42255.0	0	Ascomycota	42255.0	0	Saccharomycetales	42255.0	0	Saccharomycetaceae	42255.0	0	Saccharomyces	42255.0	0	Saccharomyces cerevisiae	42255.0	0
contig_425	25067	0.3744	0	3.6547	undef	415276.0	0	Ascomycota	415276.0	0	Saccharomycetales	415276.0	0	Saccharomycetaceae	415276.0	0	Saccharomyces	415276.0	0	Saccharomyces cerevisiae	415276.0	0
contig_426	6571	0.3622	0	4.2431	undef	118156.0	0	Ascomycota	118156.0	0	Saccharomycetales	118156.0	0	Saccharomycetaceae	118156.0	0	Saccharomyces	118156.0	0	Saccharomyces cerevisiae	118156.0	0
contig_427	2824	0.3913	0	6.347	undef	50381.0	0	Ascomycota	50381.0	0	Saccharomycetales	50381.0	0	Saccharomycetaceae	50381.0	0	Saccharomyces	50381.0	0	Saccharomyces cerevisiae	50381.0	0
contig_428	9419	0.3815	0	4.0174	undef	169083.0	0	Ascomycota	169083.0	0	Saccharomycetales	169083.0	0	Saccharomycetaceae	169083.0	0	Saccharomyces	169083.0	0	Saccharomyces cerevisiae	169083.0	0
contig_429	20014	0.3822	0	2.4877	undef	301773.0	0	Ascomycota	301773.0	0	Saccharomycetales	301773.0	0	Saccharomycetaceae	301773.0	0	Saccharomyces	301773.0	0	Saccharomyces cerevisiae	301773.0	0
contig_43	28020	0.3868	0	4.3356	undef	488957.0	0	Ascomycota	488957.0	0	Saccharomycetales	488957.0	0	Saccharomycetaceae	488957.0	0	Saccharomyces	488957.0	0	Saccharomyces cerevisiae	488957.0	0
contig_430	11447	0.3857	0	3.8276	undef	205067.0	0	Ascomycota	205067.0	0	Saccharomycetales	205067.0	0	Saccharomycetaceae	205067.0	0	Saccharomyces	205067.0	0	Saccharomyces cerevisiae	205067.0	0
contig_431	12332	0.382	0	2.7454	undef	217812.0	0	Ascomycota	217812.0	0	Saccharomycetales	217812.0	0	Saccharomycetaceae	217812.0	0	Saccharomyces	217812.0	0	Saccharomyces cerevisiae	217812.0	0
